id,listing_url,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,pastBooking,Average Weekly Earning,
6336315,https://www.airbnb.com/rooms/6336315,2.02E+13,4/2/17,5836827,SoMa,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.77017333,-122.4215716,Apartment,Entire home/apt,2,1,1,1,Real Bed,,240.00,,,200.00,100.00,2,50.00,3,1125,7 months ago,0,0,0,0,4/2/17,365,1045.865385,
2074584,https://www.airbnb.com/rooms/2074584,2.02E+13,4/2/17,301914,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76025251,-122.4166307,House,Entire home/apt,2,1,0,1,Real Bed,,206.00,1300.00,3500.00,,60.00,1,0.00,3,14,yesterday,7,25,55,55,4/2/17,310,1684.615385,
765739,https://www.airbnb.com/rooms/765739,2.02E+13,4/2/17,4037978,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75104087,-122.4186658,House,Entire home/apt,11,2,5,5,Real Bed,,575.00,,,575.00,150.00,10,60.00,4,14,4 weeks ago,0,0,0,12,4/2/17,353,1228.076923,
9525911,https://www.airbnb.com/rooms/9525911,2.02E+13,4/2/17,11245496,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76764528,-122.4239505,Apartment,Private room,1,1,1,1,Real Bed,,120.00,,,,,1,0.00,1,1125,a week ago,24,54,84,359,4/2/17,6,3903.365385,
11650390,https://www.airbnb.com/rooms/11650390,2.02E+13,4/2/17,61795741,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75122694,-122.4183758,Apartment,Private room,2,1,1,1,Real Bed,,74.00,,,200.00,30.00,1,10.00,2,1125,11 months ago,0,0,0,0,4/2/17,365,13.84615385,
14773204,https://www.airbnb.com/rooms/14773204,2.02E+13,4/2/17,61995035,,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76667538,-122.4170325,Apartment,Private room,2,2,1,1,Real Bed,,105.00,,,,,1,25.00,2,1125,4 days ago,11,39,69,331,4/2/17,34,519.4230769,
5470034,https://www.airbnb.com/rooms/5470034,2.02E+13,4/2/17,9639039,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76054446,-122.421676,Apartment,Private room,2,1,1,1,Real Bed,,59.00,,,100.00,10.00,1,5.00,2,20,25 months ago,10,22,34,267,4/2/17,98,68.65384615,
1814061,https://www.airbnb.com/rooms/1814061,2.02E+13,4/2/17,820856,Noe Valley,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75110161,-122.4241432,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,1000.00,4250.00,500.00,100.00,1,0.00,30,364,5 days ago,30,60,71,282,4/2/17,83,111.1923077,
2046807,https://www.airbnb.com/rooms/2046807,2.02E+13,4/2/17,8898672,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76045876,-122.4190438,House,Entire home/apt,2,1,0,1,Real Bed,,149.00,,,,50.00,1,20.00,5,102,4 weeks ago,1,1,1,92,4/2/17,273,239.4230769,
486950,https://www.airbnb.com/rooms/486950,2.02E+13,4/2/17,2409932,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75311615,-122.4086315,Apartment,Private room,1,1,1,1,Airbed,1400,100.00,700.00,3000.00,,150.00,1,0.00,4,28,14 months ago,0,0,0,0,4/2/17,365,782.25,
592883,https://www.airbnb.com/rooms/592883,2.02E+13,4/2/17,1776403,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75731078,-122.4095373,House,Private room,2,1,1,1,Real Bed,,75.00,700.00,1932.00,2400.00,85.00,2,35.00,1,180,1 week ago,0,0,0,246,4/2/17,119,701.9230769,
9350676,https://www.airbnb.com/rooms/9350676,2.02E+13,4/2/17,48528846,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75174324,-122.4162526,Apartment,Entire home/apt,2,1,1,1,Real Bed,,299.00,,,,190.00,1,25.00,3,1125,3 months ago,30,60,90,365,4/2/17,0,171.6346154,
1093088,https://www.airbnb.com/rooms/1093088,2.02E+13,4/2/17,4586440,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76777714,-122.4243382,Apartment,Private room,1,1,1,1,Real Bed,,68.00,460.00,1700.00,,12.00,1,0.00,4,30,yesterday,5,10,16,189,4/2/17,176,0,
13725185,https://www.airbnb.com/rooms/13725185,2.02E+13,4/2/17,11159971,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76121341,-122.4086907,Apartment,Entire home/apt,2,1,1,1,Airbed,,99.00,,,1000.00,50.00,2,10.00,2,7,2 weeks ago,6,6,6,6,4/2/17,359,230.1538462,
2502127,https://www.airbnb.com/rooms/2502127,2.02E+13,4/2/17,7858275,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75297177,-122.4128058,House,Entire home/apt,4,1,2,2,Real Bed,,211.00,1500.00,6000.00,,90.00,2,35.00,2,29,3 months ago,30,60,90,180,4/2/17,185,683.4807692,
16231927,https://www.airbnb.com/rooms/16231927,2.02E+13,4/2/17,21853180,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75833813,-122.4229128,Apartment,Entire home/apt,2,1,1,1,Real Bed,,125.00,,,,,1,0.00,2,1125,1 week ago,3,3,3,3,4/2/17,362,750.6730769,
2043364,https://www.airbnb.com/rooms/2043364,2.02E+13,4/2/17,8860615,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76040329,-122.415501,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85.00,,,300.00,75.00,1,0.00,10,18,15 months ago,0,0,0,0,4/2/17,365,870.1923077,
2010572,https://www.airbnb.com/rooms/2010572,2.02E+13,4/2/17,2451969,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75753955,-122.4106128,Apartment,Private room,3,1,1,1,Real Bed,,97.00,,,,25.00,1,30.00,3,45,today,24,42,72,72,4/2/17,293,596.6346154,
176092,https://www.airbnb.com/rooms/176092,2.02E+13,4/2/17,841810,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75271742,-122.4093401,Loft,Private room,2,1,1,1,Real Bed,,117.00,725.00,2300.00,400.00,60.00,2,0.00,3,60,today,3,8,12,21,4/2/17,344,546.5576923,
5107706,https://www.airbnb.com/rooms/5107706,2.02E+13,4/2/17,26393866,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76059363,-122.4185532,House,Entire home/apt,3,0.5,1,2,Real Bed,,500.00,,,,,1,0.00,1,1125,27 months ago,0,0,0,0,4/2/17,365,774,
10153977,https://www.airbnb.com/rooms/10153977,2.02E+13,4/2/17,10836848,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74851144,-122.4172331,Apartment,Private room,1,1,1,1,Real Bed,,65.00,,,,25.00,1,0.00,2,1125,14 months ago,0,0,0,0,4/2/17,365,3509.615385,
8105974,https://www.airbnb.com/rooms/8105974,2.02E+13,4/2/17,155250,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75842278,-122.4119598,House,Entire home/apt,4,2,2,2,Real Bed,,318.00,,,1000.00,120.00,2,0.00,3,1125,6 days ago,14,44,74,74,4/2/17,291,456.25,
6974923,https://www.airbnb.com/rooms/6974923,2.02E+13,4/2/17,6760575,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75996482,-122.4179394,Apartment,Private room,1,1,1,2,Real Bed,,150.00,,,,,1,0.00,1,1125,21 months ago,0,0,0,0,4/2/17,365,1779.576923,
9219530,https://www.airbnb.com/rooms/9219530,2.02E+13,4/2/17,924770,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76403193,-122.4248225,Apartment,Private room,1,1,1,1,Real Bed,,75.00,,,,,1,0.00,3,1125,14 months ago,0,0,0,0,4/2/17,365,1052.884615,
9884258,https://www.airbnb.com/rooms/9884258,2.02E+13,4/2/17,3629778,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74964663,-122.4175526,Apartment,Private room,4,1,1,2,Real Bed,,100.00,,,,,2,20.00,1,1125,3 months ago,0,0,0,0,4/2/17,365,526.4423077,
7400895,https://www.airbnb.com/rooms/7400895,2.02E+13,4/2/17,3687072,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76945631,-122.4227033,Apartment,Entire home/apt,2,1,1,1,Real Bed,,285.00,,,,75.00,1,0.00,3,1125,3 days ago,28,58,88,88,4/2/17,277,701.9230769,
9448855,https://www.airbnb.com/rooms/9448855,2.02E+13,4/2/17,48962963,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.7682995,-122.4253431,House,Entire home/apt,4,3,3,3,Real Bed,,375.00,,,400.00,200.00,3,100.00,3,1125,9 months ago,0,0,0,0,4/2/17,365,1518.173077,
7974287,https://www.airbnb.com/rooms/7974287,2.02E+13,4/2/17,1291421,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7644722,-122.418478,Apartment,Private room,2,1,1,1,Real Bed,,89.00,,,,50.00,1,0.00,3,1125,18 months ago,0,0,0,0,4/2/17,365,2632.211538,
13622506,https://www.airbnb.com/rooms/13622506,2.02E+13,4/2/17,26899691,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76896906,-122.4108756,Apartment,Private room,2,2,1,1,Real Bed,,150.00,,,,25.00,2,25.00,2,1125,3 weeks ago,4,31,61,336,4/2/17,29,624.7115385,
17316289,https://www.airbnb.com/rooms/17316289,2.02E+13,4/2/17,33770124,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7594018,-122.4181344,House,Private room,1,3,1,1,Real Bed,,125.00,,,,,1,0.00,1,1125,4 weeks ago,0,14,44,44,4/2/17,321,83.65384615,
58756,https://www.airbnb.com/rooms/58756,2.02E+13,4/2/17,281490,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75991582,-122.4191283,Apartment,Private room,2,1,1,1,Real Bed,600,127.00,,,,,1,0.00,5,14,6 months ago,0,0,0,0,4/2/17,365,771.6346154,
1892956,https://www.airbnb.com/rooms/1892956,2.02E+13,4/2/17,9838978,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75446376,-122.4224758,Apartment,Private room,2,1.5,1,1,Real Bed,,75.00,,,,,1,20.00,3,40,3 days ago,0,0,7,181,4/2/17,184,891.4423077,
8973469,https://www.airbnb.com/rooms/8973469,2.02E+13,4/2/17,19780942,Noe Valley,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74984557,-122.4239428,House,Entire home/apt,6,1,3,3,Real Bed,,1500.00,,,,,1,0.00,1,1125,16 months ago,0,0,0,0,4/2/17,365,265.3846154,
15150231,https://www.airbnb.com/rooms/15150231,2.02E+13,4/2/17,10281286,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7614406,-122.4213018,Apartment,Entire home/apt,2,1,1,1,Real Bed,,139.00,,,,60.00,1,50.00,1,1125,4 weeks ago,3,10,16,106,4/2/17,259,10528.84615,
3695452,https://www.airbnb.com/rooms/3695452,2.02E+13,4/2/17,18820059,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75327879,-122.4118102,Apartment,Private room,2,1,1,1,Real Bed,,69.00,,,,,1,20.00,1,1125,7 months ago,0,0,0,0,4/2/17,365,692.3269231,
9481209,https://www.airbnb.com/rooms/9481209,2.02E+13,4/2/17,40726633,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75017197,-122.41734,Apartment,Private room,2,1,1,1,Real Bed,,65.00,,,,20.00,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,484.3269231,
13085830,https://www.airbnb.com/rooms/13085830,2.02E+13,4/2/17,15426258,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74936883,-122.4223664,Apartment,Private room,2,1,1,1,Real Bed,,110.00,,,,25.00,1,0.00,1,5,2 months ago,0,0,0,0,4/2/17,365,456.25,
1403992,https://www.airbnb.com/rooms/1403992,2.02E+13,4/2/17,7577333,Mission District,Mission,San Francisco,CA,,San Francisco,US,United States,37.7660067,-122.4183305,Apartment,Entire home/apt,3,1,1,1,Real Bed,,148.00,1100.00,3999.00,100.00,100.00,1,0.00,5,90,18 months ago,0,0,0,183,4/2/17,182,772.1153846,
3419211,https://www.airbnb.com/rooms/3419211,2.02E+13,4/2/17,1916835,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74866918,-122.4213935,Apartment,Entire home/apt,2,1,1,2,Real Bed,,165.00,950.00,4100.00,,80.00,1,0.00,4,365,15 months ago,0,0,0,0,4/2/17,365,518,
273452,https://www.airbnb.com/rooms/273452,2.02E+13,4/2/17,1430537,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76864954,-122.42457,Apartment,Entire home/apt,3,1,2,2,Real Bed,1100,189.00,1100.00,3200.00,200.00,75.00,2,25.00,2,90,2 months ago,3,29,29,261,4/2/17,104,1158.173077,
5008402,https://www.airbnb.com/rooms/5008402,2.02E+13,4/2/17,2001524,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76601194,-122.4229685,Apartment,Private room,1,1,1,1,Real Bed,,150.00,,,,75.00,1,20.00,2,14,2 weeks ago,0,0,0,183,4/2/17,182,378,
10586068,https://www.airbnb.com/rooms/10586068,2.02E+13,4/2/17,338939,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75845746,-122.4086654,House,Entire home/apt,4,1,2,2,Real Bed,,250.00,,,500.00,95.00,1,0.00,2,30,today,9,10,12,12,4/2/17,353,525,
13802791,https://www.airbnb.com/rooms/13802791,2.02E+13,4/2/17,81181838,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.757922,-122.4141182,Apartment,Entire home/apt,6,1,2,3,Real Bed,,250.00,,,200.00,100.00,1,0.00,3,28,2 weeks ago,0,0,0,0,4/2/17,365,1697.115385,
8213336,https://www.airbnb.com/rooms/8213336,2.02E+13,4/2/17,5054078,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75877365,-122.4108145,Apartment,Private room,2,1,1,1,Real Bed,,120.00,1300.00,,,60.00,1,0.00,2,1125,14 months ago,0,0,0,0,4/2/17,365,1754.807692,
2502368,https://www.airbnb.com/rooms/2502368,2.02E+13,4/2/17,12437454,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74979106,-122.4087655,House,Private room,2,1,1,1,Real Bed,,99.00,735.00,,,35.00,1,0.00,2,14,yesterday,15,45,75,347,4/2/17,18,842.3076923,
7492644,https://www.airbnb.com/rooms/7492644,2.02E+13,4/2/17,19712385,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76573017,-122.4209976,Apartment,Private room,1,1,1,1,Real Bed,,158.00,1100.00,,,,1,0.00,7,1125,20 months ago,0,0,0,0,4/2/17,365,34.26923077,
3079665,https://www.airbnb.com/rooms/3079665,2.02E+13,4/2/17,2238981,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76058002,-122.4254066,Apartment,Private room,2,1,1,1,Real Bed,,100.00,1100.00,5000.00,200.00,125.00,1,25.00,2,1125,today,4,34,64,64,4/2/17,301,1109.038462,
470686,https://www.airbnb.com/rooms/470686,2.02E+13,4/2/17,2335495,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.7673056,-122.4254201,Condominium,Private room,2,1,1,1,Real Bed,950,125.00,,,250.00,35.00,1,20.00,1,28,today,27,33,33,33,4/2/17,332,578.8461538,
3194136,https://www.airbnb.com/rooms/3194136,2.02E+13,4/2/17,4901696,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75884751,-122.4059452,House,Private room,1,1,1,1,Real Bed,,80.00,400.00,1800.00,,,1,20.00,6,1125,6 weeks ago,0,0,0,0,4/2/17,365,798.0769231,
12906085,https://www.airbnb.com/rooms/12906085,2.02E+13,4/2/17,62315747,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76845419,-122.4216172,Apartment,Private room,3,1,1,2,Real Bed,,69.00,,,175.00,29.00,1,15.00,1,30,today,28,58,86,86,4/2/17,279,561.5384615,
8597092,https://www.airbnb.com/rooms/8597092,2.02E+13,4/2/17,32072396,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75696962,-122.4076487,Apartment,Private room,2,1,1,1,Real Bed,,85.00,,,,,1,15.00,2,1125,yesterday,12,12,12,12,4/2/17,353,370.2115385,
1060442,https://www.airbnb.com/rooms/1060442,2.02E+13,4/2/17,3532666,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74847017,-122.417238,Apartment,Entire home/apt,4,1,2,2,Real Bed,,200.00,1400.00,4000.00,,100.00,2,0.00,2,2,today,0,3,9,235,4/2/17,130,577.0192308,
6913294,https://www.airbnb.com/rooms/6913294,2.02E+13,4/2/17,36229030,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75597989,-122.4152521,House,Private room,2,1,1,1,Real Bed,,115.00,,,250.00,,2,10.00,3,1125,3 weeks ago,21,51,54,54,4/2/17,311,500,
9776134,https://www.airbnb.com/rooms/9776134,2.02E+13,4/2/17,1491461,,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.77037944,-122.4222524,Apartment,Private room,2,1,1,1,Pull-out Sofa,,95.00,,,,30.00,1,0.00,3,1125,5 months ago,0,0,0,0,4/2/17,365,687.7884615,
12266463,https://www.airbnb.com/rooms/12266463,2.02E+13,4/2/17,8531927,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76725835,-122.4223948,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,194.00,,,298.00,85.00,1,0.00,30,1125,today,20,30,60,60,4/2/17,305,666.8269231,
17574877,https://www.airbnb.com/rooms/17574877,2.02E+13,4/2/17,39246487,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76006538,-122.4186564,Apartment,Entire home/apt,4,1,1,1,Real Bed,,215.00,,,500.00,20.00,1,0.00,2,1125,a week ago,3,15,29,103,4/2/17,262,1137.884615,
1928125,https://www.airbnb.com/rooms/1928125,2.02E+13,4/2/17,27439,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75454377,-122.4111001,House,Entire home/apt,2,1,1,1,Real Bed,,155.00,950.00,3400.00,750.00,95.00,1,0.00,28,1125,5 days ago,0,28,28,167,4/2/17,198,1083.269231,
9726878,https://www.airbnb.com/rooms/9726878,2.02E+13,4/2/17,7214751,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75469124,-122.4226532,House,Entire home/apt,6,2.5,3,5,Real Bed,,800.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,590.1923077,
2304925,https://www.airbnb.com/rooms/2304925,2.02E+13,4/2/17,9106349,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75239589,-122.4129407,Apartment,Private room,2,1,1,1,Futon,,45.00,500.00,1800.00,,20.00,1,15.00,2,30,2 months ago,0,0,0,0,4/2/17,365,5615.384615,
212297,https://www.airbnb.com/rooms/212297,2.02E+13,4/2/17,681462,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.7674576,-122.4232362,Apartment,Private room,2,1.5,1,1,Real Bed,,120.00,,,500.00,50.00,2,100.00,3,29,2 months ago,17,40,65,340,4/2/17,25,315.8653846,
11069241,https://www.airbnb.com/rooms/11069241,2.02E+13,4/2/17,27622780,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75796429,-122.4197255,Apartment,Entire home/apt,6,1,2,2,Real Bed,,150.00,,,,75.00,1,0.00,2,1125,9 months ago,0,0,0,0,4/2/17,365,57.69230769,
748256,https://www.airbnb.com/rooms/748256,2.02E+13,4/2/17,516404,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75495392,-122.4168309,Apartment,Private room,2,,1,1,Real Bed,,110.00,,,,30.00,1,10.00,1,1125,4 days ago,7,35,59,331,4/2/17,34,1052.884615,
8088394,https://www.airbnb.com/rooms/8088394,2.02E+13,4/2/17,321927,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76400671,-122.4175282,Apartment,Entire home/apt,6,2,2,3,Real Bed,,400.00,2500.00,,,150.00,4,0.00,2,14,15 months ago,0,0,0,0,4/2/17,365,71.92307692,
2557977,https://www.airbnb.com/rooms/2557977,2.02E+13,4/2/17,7649665,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74991628,-122.4082173,Condominium,Private room,2,1,1,1,Real Bed,,135.00,870.00,,,40.00,1,0.00,3,14,today,13,13,13,13,4/2/17,352,2807.692308,
3985721,https://www.airbnb.com/rooms/3985721,2.02E+13,4/2/17,3308930,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75243517,-122.4152028,Apartment,Private room,2,1,1,1,Real Bed,,100.00,1021.00,,,,1,0.00,1,1125,12 months ago,0,0,0,0,4/2/17,365,913.8461538,
13249335,https://www.airbnb.com/rooms/13249335,2.02E+13,4/2/17,9757631,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75219564,-122.4170061,House,Private room,2,1,1,3,Real Bed,,100.00,,,,,1,0.00,3,1125,6 weeks ago,0,0,0,0,4/2/17,365,701.9230769,
17791068,https://www.airbnb.com/rooms/17791068,2.02E+13,4/2/17,14097697,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75465229,-122.4101758,House,Entire home/apt,5,1.5,2,2,Real Bed,,200.00,,,,,1,0.00,4,1125,a week ago,2,2,2,2,4/2/17,363,701.9230769,
16673580,https://www.airbnb.com/rooms/16673580,2.02E+13,4/2/17,7241833,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75767012,-122.4174079,House,Private room,2,1,1,1,Real Bed,,70.00,,,,40.00,1,10.00,2,1125,a week ago,1,2,9,9,4/2/17,356,1396.153846,
